Unnamed: 0,issue_id,created_date,issue_region,nps_score,nps_category,nps_sentiment,nps_sentiment_type,sla_adherence
464,ENT-42778,2024-06-21,EMEA,,,,,1.0
465,ENT-42779,2024-06-21,EMEA,,,,,1.0
466,ENT-42780,2024-06-21,AMER,,,,,1.0
467,ENT-42782,2024-06-21,EMEA,,,,,1.0
468,ENT-42784,2024-06-21,EMEA,,,,,1.0
469,ENT-42786,2024-06-21,EMEA,,,,,1.0
470,ENT-42787,2024-06-21,EMEA,,,,,1.0
471,ENT-42788,2024-06-21,EMEA,,,,,1.0
472,ENT-42790,2024-06-21,AMER,,,,,1.0
473,ENT-42791,2024-06-21,AMER,,,,,1.0
474,ENT-42794,2024-06-19,AMER,,,,,1.0
475,ENT-42797,2024-06-21,EMEA,,,,,1.0
476,ENT-42799,2024-06-21,EMEA,,,,,1.0
477,ENT-42802,2024-06-21,AMER,,,,,1.0
478,ENT-42803,2024-06-21,AMER,,,,,1.0
479,ENT-42804,2024-06-20,AMER,,,,,1.0
480,ENT-42805,2024-06-21,EMEA,,,,,1.0
481,ENT-42806,2024-06-21,AMER,,,,,1.0
482,ENT-42809,2024-06-21,EMEA,,,,,0.8
483,ENT-42810,2024-06-21,AMER,,,,,1.0
484,ENT-42812,2024-06-21,EMEA,,,,,1.0
485,ENT-42813,2024-06-21,EMEA,10.0,Promoter,,,1.0
486,ENT-42816,2024-06-21,AMER,,,,,1.0
487,ENT-42821,2024-06-21,EMEA,,,,,1.0
488,ENT-42822,2024-06-21,AMER,,,,,1.0
489,ENT-42825,2024-06-21,AMER,,,,,0.857142857
490,ENT-42826,2024-06-20,AMER,,,,,1.0
491,ENT-42829,2024-06-21,AMER,,,,,1.0
492,ENT-42831,2024-06-21,AMER,,,,,1.0
493,ENT-42833,2024-06-21,APAC,,,,,1.0
494,ENT-42836,2024-06-21,AMER,,,,,1.0
495,ENT-42837,2024-06-21,AMER,,,,,0.857142857
496,ENT-42839,2024-06-21,AMER,,,,,0.5
497,ENT-42840,2024-06-21,AMER,,,,,1.0
498,ENT-42841,2024-06-21,AMER,,,,,1.0
499,ENT-42844,2024-06-21,AMER,,,,,1.0
500,ENT-42845,2024-06-21,AMER,,,,,1.0
501,ENT-42853,2024-06-23,APAC,,,,,0.666666667
502,ENT-42860,2024-06-23,AMER,,,,,1.0
503,ENT-42863,2024-06-23,AMER,,,,,1.0
504,ENT-42864,2024-06-23,EMEA,,,,,1.0
505,ENT-42869,2024-06-22,EMEA,,,,,0.714285714
506,ENT-42870,2024-06-24,AMER,,,,,1.0
507,ENT-42872,2024-06-24,APAC,,,,,1.0
508,ENT-42875,2024-06-24,EMEA,,,,,1.0
509,ENT-42880,2024-06-24,EMEA,,,,,1.0
510,ENT-42882,2024-06-24,EMEA,,,,,0.5
511,ENT-42886,2024-06-24,EMEA,,,,,1.0
512,ENT-42887,2024-06-24,EMEA,,,,,1.0
513,ENT-42891,2024-06-24,EMEA,,,,,1.0
514,ENT-42892,2024-06-24,EMEA,,,,,1.0
515,ENT-42895,2024-06-24,EMEA,,,,,1.0
516,ENT-42896,2024-06-24,APAC,,,,,1.0
517,ENT-42901,2024-06-24,EMEA,,,,,0.75
518,ENT-42903,2024-06-24,EMEA,,,,,1.0
519,ENT-42905,2024-06-24,EMEA,,,,,0.727272727
520,ENT-42906,2024-06-24,EMEA,,,,,1.0
521,ENT-42907,2024-06-24,EMEA,,,,,1.0
522,ENT-42908,2024-06-19,AMER,,,,,0.2
523,ENT-42909,2024-06-24,EMEA,9.0,Promoter,0.1,Positive,1.0
524,ENT-42910,2024-06-24,EMEA,,,,,1.0
525,ENT-42913,2024-06-24,EMEA,,,,,1.0
526,ENT-42914,2024-06-24,EMEA,,,,,1.0
527,ENT-42917,2024-06-24,EMEA,,,,,1.0
528,ENT-42918,2024-06-24,EMEA,,,,,1.0
529,ENT-42919,2024-06-24,EMEA,,,,,0.954545455
530,ENT-42921,2024-06-24,AMER,,,,,1.0
531,ENT-42927,2024-06-24,EMEA,,,,,1.0
532,ENT-42928,2024-06-24,EMEA,,,,,1.0
533,ENT-42929,2024-06-24,AMER,,,,,1.0
534,ENT-42930,2024-06-24,EMEA,,,,,1.0
535,ENT-42931,2024-06-24,AMER,,,,,1.0
536,ENT-42932,2024-06-24,EMEA,,,,,0.833333333
537,ENT-42933,2024-06-18,AMER,,,,,0.714285714
538,ENT-42934,2024-06-24,EMEA,,,,,1.0
539,ENT-42937,2024-06-24,EMEA,,,,,1.0
540,ENT-42938,2024-06-24,EMEA,,,,,1.0
541,ENT-42939,2024-06-24,EMEA,,,,,1.0
542,ENT-42941,2024-06-24,AMER,,,,,0.909090909
543,ENT-42944,2024-06-24,EMEA,,,,,1.0
544,ENT-42945,2024-06-24,AMER,,,,,1.0
545,ENT-42946,2024-06-24,AMER,,,,,0.5
546,ENT-42952,2024-06-24,EMEA,,,,,1.0
547,ENT-42953,2024-06-24,AMER,,,,,1.0
548,ENT-42954,2024-06-24,AMER,,,,,1.0
549,ENT-42955,2024-06-21,AMER,,,,,0.8
550,ENT-42957,2024-06-24,AMER,,,,,1.0
551,ENT-42958,2024-06-24,AMER,10.0,Promoter,0.333333333333333,Positive,1.0
552,ENT-42959,2024-06-24,EMEA,,,,,1.0
553,ENT-42960,2024-06-24,AMER,,,,,1.0
554,ENT-42961,2024-06-24,AMER,,,,,1.0
555,ENT-42963,2024-06-24,AMER,,,,,0.8
556,ENT-42965,2024-06-24,AMER,,,,,1.0
557,ENT-42969,2024-06-24,EMEA,,,,,1.0
558,ENT-42977,2024-06-24,AMER,,,,,1.0
559,ENT-42978,2024-06-24,AMER,,,,,1.0
560,ENT-42980,2024-06-24,AMER,,,,,1.0
561,ENT-42981,2024-06-24,AMER,,,,,1.0
562,ENT-42982,2024-06-24,AMER,10.0,Promoter,,,1.0
563,ENT-42986,2024-06-24,AMER,,,,,1.0
564,ENT-42988,2024-06-24,EMEA,,,,,1.0
565,ENT-42993,2024-06-25,AMER,9.0,Promoter,,,1.0
566,ENT-42996,2024-06-25,APAC,,,,,0.75
567,ENT-42997,2024-06-25,AMER,,,,,0.333333333
568,ENT-42999,2024-06-25,EMEA,,,,,0.75
569,ENT-43002,2024-06-25,EMEA,,,,,1.0
570,ENT-43003,2024-06-25,APAC,9.0,Promoter,,,0.9
571,ENT-43004,2024-06-25,EMEA,,,,,1.0
572,ENT-43005,2024-06-25,EMEA,,,,,1.0
573,ENT-43007,2024-06-25,AMER,,,,,1.0
574,ENT-43008,2024-06-25,EMEA,,,,,1.0
575,ENT-43009,2024-06-25,EMEA,,,,,1.0
576,ENT-43010,2024-06-25,EMEA,,,,,1.0
577,ENT-43011,2024-06-25,EMEA,,,,,1.0
578,ENT-43016,2024-06-25,APAC,,,,,1.0
579,ENT-43017,2024-06-25,EMEA,,,,,1.0
580,ENT-43019,2024-06-25,EMEA,,,,,1.0
581,ENT-43023,2024-06-25,EMEA,,,,,1.0
582,ENT-43024,2024-06-25,EMEA,,,,,1.0
583,ENT-43025,2024-06-25,EMEA,,,,,1.0
584,ENT-43027,2024-06-25,EMEA,,,,,0.0
585,ENT-43029,2024-06-25,EMEA,,,,,1.0
586,ENT-43030,2024-06-25,EMEA,,,,,1.0
587,ENT-43031,2024-06-25,EMEA,9.0,Promoter,,,1.0
588,ENT-43032,2024-06-25,EMEA,,,,,1.0
589,ENT-43035,2024-06-25,EMEA,,,,,1.0
590,ENT-43036,2024-06-25,EMEA,,,,,1.0
591,ENT-43037,2024-06-25,EMEA,,,,,1.0
592,ENT-43039,2024-06-25,EMEA,,,,,1.0
593,ENT-43040,2024-06-25,EMEA,,,,,1.0
594,ENT-43042,2024-06-25,EMEA,,,,,1.0
595,ENT-43044,2024-06-25,EMEA,8.0,Passive,,,1.0
596,ENT-43045,2024-06-25,EMEA,8.0,Passive,,,1.0
597,ENT-43046,2024-06-25,EMEA,,,,,1.0
598,ENT-43047,2024-06-25,EMEA,,,,,1.0
599,ENT-43049,2024-06-25,APAC,,,,,1.0
600,ENT-43053,2024-06-25,EMEA,,,,,0.857142857
601,ENT-43054,2024-06-25,AMER,,,,,1.0
602,ENT-43055,2024-06-25,EMEA,,,,,1.0
603,ENT-43060,2024-06-25,EMEA,,,,,1.0
604,ENT-43062,2024-06-25,EMEA,,,,,1.0
605,ENT-43064,2024-06-25,EMEA,,,,,1.0
606,ENT-43065,2024-06-25,EMEA,,,,,1.0
607,ENT-43068,2024-06-25,EMEA,,,,,1.0
608,ENT-43069,2024-06-25,AMER,,,,,1.0
609,ENT-43071,2024-06-25,EMEA,10.0,Promoter,,,1.0
610,ENT-43073,2024-06-25,EMEA,,,,,1.0
611,ENT-43080,2024-06-25,AMER,,,,,1.0
612,ENT-43087,2024-06-25,EMEA,10.0,Promoter,,,1.0
613,ENT-43088,2024-06-25,AMER,,,,,0.833333333
614,ENT-43089,2024-06-25,AMER,,,,,1.0
615,ENT-43090,2024-06-25,EMEA,,,,,1.0
616,ENT-43093,2024-06-25,AMER,,,,,0.6875
617,ENT-43094,2024-06-25,AMER,10.0,Promoter,,,0.833333333
618,ENT-43098,2024-06-25,AMER,,,,,1.0
619,ENT-43099,2024-06-25,AMER,,,,,0.909090909
620,ENT-43100,2024-06-25,AMER,,,,,1.0
621,ENT-43101,2024-06-25,AMER,,,,,1.0
622,ENT-43102,2024-06-25,AMER,,,,,0.333333333
623,ENT-43103,2024-06-25,APAC,,,,,1.0
624,ENT-43104,2024-06-25,AMER,,,,,1.0
625,ENT-43105,2024-06-25,EMEA,,,,,1.0
626,ENT-43106,2024-06-25,AMER,,,,,1.0
627,ENT-43108,2024-06-24,AMER,,,,,1.0
628,ENT-43111,2024-06-25,AMER,10.0,Promoter,0.285714285714286,Positive,1.0
629,ENT-43112,2024-06-24,AMER,,,,,1.0
630,ENT-43114,2024-06-25,EMEA,,,,,1.0
631,ENT-43115,2024-06-25,AMER,,,,,1.0
632,ENT-43117,2024-06-25,AMER,,,,,1.0
633,ENT-43118,2024-06-25,AMER,,,,,0.75
634,ENT-43119,2024-06-25,AMER,8.0,Passive,,,1.0
635,ENT-43122,2024-06-25,AMER,9.0,Promoter,,,1.0
636,ENT-43126,2024-06-25,AMER,,,,,0.0
637,ENT-43127,2024-06-25,EMEA,,,,,1.0
638,ENT-43128,2024-06-25,AMER,,,,,1.0
639,ENT-43129,2024-06-25,AMER,9.0,Promoter,0.333333333333333,Positive,1.0
640,ENT-43130,2024-06-25,AMER,,,,,1.0
641,ENT-43131,2024-06-25,AMER,,,,,1.0
642,ENT-43133,2024-06-25,EMEA,,,,,1.0
643,ENT-43134,2024-06-25,AMER,,,,,1.0
644,ENT-43135,2024-06-25,EMEA,,,,,1.0
645,ENT-43138,2024-06-25,AMER,,,,,1.0
646,ENT-43139,2024-06-25,AMER,,,,,1.0
647,ENT-43142,2024-06-25,AMER,,,,,1.0
648,ENT-43143,2024-06-25,AMER,,,,,0.9
649,ENT-43144,2024-06-25,AMER,,,,,1.0
650,ENT-43145,2024-06-25,AMER,,,,,0.80952381
651,ENT-43147,2024-06-25,AMER,,,,,1.0
652,ENT-43148,2024-06-25,AMER,,,,,0.7
653,ENT-43149,2024-06-25,AMER,,,,,1.0
654,ENT-43150,2024-06-25,AMER,,,,,1.0
655,ENT-43151,2024-06-25,EMEA,,,,,1.0
656,ENT-43152,2024-06-25,APAC,,,,,1.0
657,ENT-43153,2024-06-25,APAC,,,,,1.0
658,ENT-43156,2024-06-26,APAC,,,,,1.0
659,ENT-43157,2024-06-26,APAC,,,,,1.0
660,ENT-43158,2024-06-25,APAC,10.0,Promoter,0.0,Neutral,1.0
661,ENT-43160,2024-06-26,APAC,9.0,Promoter,0.0,Neutral,0.75
662,ENT-43163,2024-06-26,APAC,,,,,1.0
663,ENT-43165,2024-06-26,EMEA,,,,,1.0
664,ENT-43168,2024-06-26,AMER,0.0,Detractor,0.266666666666667,Positive,1.0
665,ENT-43169,2024-06-26,AMER,,,,,1.0
666,ENT-43170,2024-06-26,APAC,,,,,0.666666667
667,ENT-43174,2024-06-26,APAC,,,,,1.0
668,ENT-43175,2024-06-26,EMEA,,,,,1.0
669,ENT-43176,2024-06-26,APAC,,,,,1.0
670,ENT-43178,2024-06-26,EMEA,,,,,1.0
671,ENT-43179,2024-06-26,EMEA,,,,,1.0
672,ENT-43180,2024-06-26,EMEA,,,,,1.0
673,ENT-43181,2024-06-26,APAC,,,,,0.863636364
674,ENT-43182,2024-06-26,EMEA,,,,,0.642857143
675,ENT-43183,2024-06-26,EMEA,,,,,1.0
676,ENT-43185,2024-06-26,EMEA,,,,,1.0
677,ENT-43186,2024-06-26,EMEA,,,,,1.0
678,ENT-43188,2024-06-26,EMEA,,,,,0.0
679,ENT-43190,2024-06-26,EMEA,,,,,1.0
680,ENT-43192,2024-06-26,EMEA,,,,,1.0
681,ENT-43193,2024-06-26,EMEA,,,,,1.0
682,ENT-43196,2024-06-26,EMEA,,,,,1.0
683,ENT-43197,2024-06-26,EMEA,,,,,1.0
684,ENT-43198,2024-06-26,EMEA,,,,,1.0
685,ENT-43199,2024-06-26,EMEA,,,,,1.0
686,ENT-43201,2024-06-26,EMEA,,,,,1.0
687,ENT-43202,2024-06-26,EMEA,,,,,1.0
688,ENT-43204,2024-06-26,EMEA,,,,,1.0
689,ENT-43205,2024-06-25,EMEA,10.0,Promoter,,,1.0
690,ENT-43206,2024-06-26,EMEA,,,,,1.0
691,ENT-43207,2024-06-26,EMEA,,,,,1.0
692,ENT-43208,2024-06-26,APAC,10.0,Promoter,,,1.0
693,ENT-43209,2024-06-26,EMEA,,,,,1.0
694,ENT-43214,2024-06-26,AMER,,,,,0.9
695,ENT-43215,2024-06-26,AMER,,,,,1.0
696,ENT-43220,2024-06-26,EMEA,,,,,1.0
697,ENT-43221,2024-06-26,AMER,,,,,1.0
698,ENT-43222,2024-06-26,AMER,,,,,1.0
699,ENT-43223,2024-06-26,EMEA,,,,,1.0
700,ENT-43224,2024-06-26,EMEA,,,,,1.0
701,ENT-43225,2024-06-26,EMEA,,,,,1.0
702,ENT-43227,2024-06-26,EMEA,9.0,Promoter,0.5,Positive,1.0
703,ENT-43228,2024-06-26,EMEA,,,,,0.0
704,ENT-43229,2024-06-26,EMEA,10.0,Promoter,,,0.833333333
705,ENT-43230,2024-06-26,AMER,,,,,1.0
706,ENT-43231,2024-06-26,AMER,,,,,1.0
707,ENT-43232,2024-06-26,EMEA,,,,,1.0
708,ENT-43236,2024-06-26,AMER,,,,,1.0
709,ENT-43237,2024-06-26,AMER,,,,,1.0
710,ENT-43239,2024-06-26,APAC,,,,,1.0
711,ENT-43240,2024-06-26,EMEA,10.0,Promoter,,,1.0
712,ENT-43241,2024-06-26,AMER,,,,,1.0
713,ENT-43246,2024-06-26,AMER,,,,,1.0
714,ENT-43247,2024-06-26,EMEA,,,,,1.0
715,ENT-43251,2024-06-26,AMER,,,,,1.0
716,ENT-43252,2024-06-26,AMER,,,,,1.0
717,ENT-43256,2024-06-26,AMER,,,,,1.0
718,ENT-43257,2024-06-26,EMEA,,,,,1.0
719,ENT-43258,2024-06-26,AMER,,,,,1.0
720,ENT-43259,2024-06-26,AMER,,,,,1.0
721,ENT-43260,2024-06-26,AMER,,,,,1.0
722,ENT-43262,2024-06-26,AMER,,,,,1.0
723,ENT-43263,2024-06-26,AMER,,,,,1.0
724,ENT-43264,2024-06-26,EMEA,10.0,Promoter,0.307692307692308,Positive,1.0
725,ENT-43265,2024-06-26,AMER,10.0,Promoter,,,1.0
726,ENT-43266,2024-06-26,AMER,,,,,1.0
727,ENT-43268,2024-06-26,AMER,10.0,Promoter,,,1.0
728,ENT-43269,2024-06-26,AMER,,,,,1.0
729,ENT-43270,2024-06-26,AMER,,,,,1.0
730,ENT-43271,2024-06-26,AMER,,,,,1.0
731,ENT-43273,2024-06-25,AMER,9.0,Promoter,0.0961538461538462,Positive,1.0
732,ENT-43274,2024-06-26,AMER,,,,,0.571428571
733,ENT-43275,2024-06-26,AMER,,,,,1.0
734,ENT-43276,2024-06-26,AMER,10.0,Promoter,,,1.0
735,ENT-43278,2024-06-26,AMER,,,,,1.0
736,ENT-43281,2024-06-26,EMEA,,,,,1.0
737,ENT-43282,2024-06-26,AMER,,,,,1.0
738,ENT-43284,2024-06-26,AMER,,,,,0.666666667
739,ENT-43285,2024-06-26,AMER,,,,,1.0
740,ENT-43286,2024-06-26,AMER,,,,,1.0
741,ENT-43288,2024-06-26,AMER,,,,,1.0
742,ENT-43294,2024-06-26,AMER,,,,,1.0
743,ENT-43295,2024-06-26,AMER,,,,,1.0
744,ENT-43296,2024-06-26,AMER,,,,,1.0
745,ENT-43297,2024-06-26,AMER,,,,,1.0
746,ENT-43299,2024-06-26,AMER,,,,,1.0
747,ENT-43300,2024-06-26,APAC,,,,,1.0
748,ENT-43302,2024-06-27,APAC,9.0,Promoter,,,1.0
749,ENT-43304,2024-06-26,AMER,,,,,1.0
750,ENT-43306,2024-06-27,APAC,10.0,Promoter,,,1.0
751,ENT-43307,2024-06-27,AMER,,,,,1.0
752,ENT-43308,2024-06-27,APAC,,,,,1.0
753,ENT-43309,2024-06-27,AMER,10.0,Promoter,,,1.0
754,ENT-43310,2024-06-27,APAC,,,,,1.0
755,ENT-43311,2024-06-27,APAC,,,,,0.5
756,ENT-43313,2024-06-27,AMER,,,,,0.75
757,ENT-43314,2024-06-27,EMEA,,,,,0.75
758,ENT-43316,2024-06-27,EMEA,,,,,1.0
759,ENT-43317,2024-06-27,EMEA,,,,,1.0
760,ENT-43319,2024-06-27,EMEA,,,,,1.0
761,ENT-43320,2024-06-27,EMEA,10.0,Promoter,,,1.0
762,ENT-43323,2024-06-27,EMEA,10.0,Promoter,0.181818181818182,Positive,1.0
763,ENT-43324,2024-06-27,EMEA,,,,,1.0
764,ENT-43326,2024-06-27,EMEA,,,,,1.0
765,ENT-43328,2024-06-27,EMEA,,,,,1.0
766,ENT-43332,2024-06-27,APAC,,,,,1.0
767,ENT-43333,2024-06-27,EMEA,,,,,1.0
768,ENT-43334,2024-06-27,EMEA,,,,,1.0
769,ENT-43335,2024-06-27,EMEA,,,,,1.0
770,ENT-43336,2024-06-27,EMEA,,,,,1.0
771,ENT-43337,2024-06-27,EMEA,,,,,1.0
772,ENT-43339,2024-06-27,EMEA,,,,,1.0
773,ENT-43340,2024-06-27,EMEA,,,,,1.0
774,ENT-43341,2024-06-27,EMEA,,,,,1.0
775,ENT-43342,2024-06-27,EMEA,,,,,1.0
776,ENT-43343,2024-06-27,EMEA,,,,,1.0
777,ENT-43345,2024-06-27,EMEA,,,,,1.0
778,ENT-43346,2024-06-27,EMEA,,,,,1.0
779,ENT-43347,2024-06-27,EMEA,10.0,Promoter,,,1.0
780,ENT-43348,2024-06-27,EMEA,10.0,Promoter,,,0.5
781,ENT-43349,2024-06-27,EMEA,10.0,Promoter,,,0.857142857
782,ENT-43350,2024-06-27,EMEA,,,,,1.0
783,ENT-43354,2024-06-27,EMEA,,,,,1.0
784,ENT-43355,2024-06-27,EMEA,,,,,1.0
785,ENT-43356,2024-06-27,EMEA,,,,,1.0
786,ENT-43360,2024-06-27,EMEA,,,,,0.666666667
787,ENT-43361,2024-06-27,EMEA,,,,,1.0
788,ENT-43362,2024-06-27,APAC,,,,,1.0
789,ENT-43363,2024-06-27,EMEA,,,,,1.0
790,ENT-43366,2024-06-27,EMEA,,,,,1.0
791,ENT-43368,2024-06-27,AMER,,,,,1.0
792,ENT-43375,2024-06-27,AMER,,,,,1.0
793,ENT-43376,2024-06-27,AMER,,,,,1.0
794,ENT-43377,2024-06-27,AMER,,,,,1.0
795,ENT-43378,2024-06-27,EMEA,,,,,1.0
796,ENT-43379,2024-06-27,EMEA,,,,,1.0
797,ENT-43380,2024-06-27,AMER,,,,,1.0
798,ENT-43382,2024-06-27,AMER,,,,,0.0
799,ENT-43383,2024-06-27,EMEA,,,,,1.0
800,ENT-43384,2024-06-27,EMEA,,,,,1.0
801,ENT-43386,2024-06-27,EMEA,10.0,Promoter,0.307692307692308,Positive,1.0
802,ENT-43387,2024-06-27,AMER,,,,,1.0
803,ENT-43388,2024-06-27,AMER,10.0,Promoter,0.25,Positive,1.0
804,ENT-43389,2024-06-27,AMER,,,,,1.0
805,ENT-43391,2024-06-27,AMER,,,,,1.0
806,ENT-43393,2024-06-27,AMER,,,,,1.0
807,ENT-43394,2024-06-27,EMEA,10.0,Promoter,0.5,Positive,1.0
808,ENT-43396,2024-06-27,AMER,,,,,1.0
809,ENT-43397,2024-06-27,AMER,,,,,1.0
810,ENT-43398,2024-06-27,AMER,,,,,1.0
811,ENT-43399,2024-06-24,AMER,,,,,1.0
812,ENT-43401,2024-06-27,AMER,,,,,1.0
813,ENT-43402,2024-06-27,AMER,,,,,1.0
814,ENT-43404,2024-06-27,EMEA,,,,,1.0
815,ENT-43405,2024-06-27,AMER,,,,,1.0
816,ENT-43406,2024-06-27,AMER,,,,,1.0
817,ENT-43408,2024-06-27,AMER,,,,,1.0
818,ENT-43409,2024-06-27,AMER,,,,,1.0
819,ENT-43410,2024-06-27,EMEA,,,,,1.0
820,ENT-43411,2024-06-27,AMER,10.0,Promoter,0.166666666666667,Positive,1.0
821,ENT-43412,2024-06-27,AMER,8.0,Passive,,,0.833333333
822,ENT-43413,2024-06-27,AMER,,,,,1.0
823,ENT-43414,2024-06-27,AMER,,,,,1.0
824,ENT-43416,2024-06-27,AMER,,,,,1.0
825,ENT-43417,2024-06-27,AMER,,,,,1.0
826,ENT-43420,2024-06-27,AMER,,,,,1.0
827,ENT-43421,2024-06-14,AMER,,,,,1.0
828,ENT-43422,2024-06-27,AMER,,,,,1.0
829,ENT-43424,2024-06-27,AMER,,,,,1.0
830,ENT-43425,2024-06-27,APAC,,,,,1.0
831,ENT-43426,2024-06-28,APAC,10.0,Promoter,,,1.0
832,ENT-43427,2024-06-28,APAC,,,,,1.0
833,ENT-43428,2024-06-28,APAC,,,,,1.0
834,ENT-43429,2024-06-28,APAC,,,,,1.0
835,ENT-43430,2024-06-28,APAC,,,,,0.5
836,ENT-43431,2024-06-28,APAC,,,,,1.0
837,ENT-43432,2024-06-28,EMEA,,,,,1.0
838,ENT-43433,2024-06-28,EMEA,,,,,1.0
839,ENT-43434,2024-06-28,EMEA,,,,,0.875
840,ENT-43435,2024-06-28,EMEA,,,,,1.0
841,ENT-43437,2024-06-28,EMEA,9.0,Promoter,0.4,Positive,1.0
842,ENT-43439,2024-06-28,EMEA,,,,,1.0
843,ENT-43441,2024-06-28,EMEA,,,,,1.0
844,ENT-43442,2024-06-28,EMEA,10.0,Promoter,,,1.0
845,ENT-43443,2024-06-28,EMEA,,,,,1.0
846,ENT-43445,2024-06-28,EMEA,8.0,Passive,,,1.0
847,ENT-43447,2024-06-28,EMEA,,,,,1.0
848,ENT-43448,2024-06-28,APAC,,,,,1.0
849,ENT-43449,2024-06-28,EMEA,,,,,1.0
850,ENT-43450,2024-06-17,EMEA,,,,,1.0
851,ENT-43451,2024-06-28,EMEA,,,,,0.0
852,ENT-43452,2024-06-28,EMEA,,,,,1.0
853,ENT-43454,2024-06-28,EMEA,,,,,1.0
854,ENT-43455,2024-06-28,EMEA,10.0,Promoter,0.31578947368421,Positive,1.0
855,ENT-43456,2024-06-28,EMEA,9.0,Promoter,,,0.25
856,ENT-43457,2024-06-28,EMEA,,,,,0.9375
857,ENT-43458,2024-06-28,EMEA,9.0,Promoter,0.153846153846154,Positive,1.0
858,ENT-43459,2024-06-28,EMEA,,,,,0.75
859,ENT-43460,2024-06-28,EMEA,,,,,1.0
860,ENT-43461,2024-06-28,EMEA,,,,,1.0
861,ENT-43462,2024-06-28,EMEA,,,,,1.0
862,ENT-43463,2024-06-28,EMEA,,,,,1.0
863,ENT-43464,2024-06-28,EMEA,8.0,Passive,,,0.8
864,ENT-43465,2024-06-28,EMEA,,,,,1.0
865,ENT-43467,2024-06-28,EMEA,,,,,1.0
866,ENT-43468,2024-06-28,EMEA,10.0,Promoter,0.6,Positive,1.0
867,ENT-43469,2024-06-28,EMEA,,,,,1.0
868,ENT-43470,2024-06-28,EMEA,,,,,1.0
869,ENT-43472,2024-06-28,AMER,,,,,1.0
870,ENT-43473,2024-06-28,EMEA,,,,,1.0
871,ENT-43475,2024-06-28,AMER,,,,,1.0
872,ENT-43476,2024-06-28,AMER,,,,,1.0
873,ENT-43477,2024-06-28,EMEA,,,,,1.0
874,ENT-43478,2024-06-28,EMEA,,,,,1.0
875,ENT-43481,2024-06-28,AMER,,,,,1.0
876,ENT-43483,2024-06-28,EMEA,,,,,1.0
877,ENT-43485,2024-06-28,EMEA,,,,,0.8
878,ENT-43486,2024-06-28,AMER,,,,,1.0
879,ENT-43488,2024-06-28,AMER,,,,,1.0
880,ENT-43490,2024-06-28,AMER,,,,,1.0
881,ENT-43491,2024-06-28,AMER,,,,,1.0
882,ENT-43493,2024-06-28,EMEA,,,,,1.0
883,ENT-43494,2024-06-28,AMER,,,,,0.0
884,ENT-43495,2024-06-28,EMEA,,,,,1.0
885,ENT-43496,2024-06-28,AMER,,,,,1.0
886,ENT-43497,2024-06-28,AMER,10.0,Promoter,,,1.0
887,ENT-43498,2024-06-28,AMER,,,,,1.0
888,ENT-43499,2024-06-28,AMER,,,,,1.0
889,ENT-43500,2024-06-28,AMER,10.0,Promoter,,,1.0
890,ENT-43501,2024-06-28,AMER,,,,,1.0
891,ENT-43502,2024-06-28,AMER,,,,,1.0
892,ENT-43503,2024-06-21,AMER,,,,,1.0
893,ENT-43504,2024-06-28,AMER,,,,,0.8
894,ENT-43505,2024-06-28,EMEA,10.0,Promoter,,,0.666666667
895,ENT-43506,2024-06-28,AMER,,,,,1.0
896,ENT-43507,2024-06-28,AMER,,,,,1.0
897,ENT-43509,2024-06-28,AMER,9.0,Promoter,0.0,Neutral,1.0
898,ENT-43510,2024-06-28,AMER,,,,,1.0
899,ENT-43511,2024-06-28,AMER,,,,,1.0
900,ENT-43513,2024-06-28,AMER,,,,,1.0
901,ENT-43514,2024-05-07,AMER,,,,,0.0
902,ENT-43515,2024-06-28,AMER,,,,,1.0
903,ENT-43516,2024-06-28,AMER,,,,,1.0
904,ENT-43517,2024-06-28,AMER,,,,,1.0
905,ENT-43518,2024-06-27,EMEA,,,,,1.0
906,ENT-43521,2024-06-28,AMER,,,,,1.0
907,ENT-43522,2024-06-28,AMER,,,,,1.0
908,ENT-43523,2024-06-28,AMER,,,,,1.0
909,ENT-43525,2024-06-28,AMER,,,,,0.714285714
910,ENT-43526,2024-06-28,AMER,,,,,1.0
911,ENT-43527,2024-06-28,AMER,,,,,1.0
912,ENT-43529,2024-06-28,AMER,9.0,Promoter,0.131578947368421,Positive,0.8
913,ENT-43530,2024-06-28,AMER,,,,,1.0
914,ENT-43531,2024-06-28,AMER,,,,,1.0
915,ENT-43532,2024-06-29,EMEA,,,,,1.0
916,ENT-43537,2024-06-30,APAC,,,,,1.0
917,ENT-43538,2024-06-30,EMEA,,,,,1.0
918,ENT-43539,2024-06-30,EMEA,,,,,0.833333333
919,ENT-43541,2024-06-30,AMER,,,,,1.0
920,ENT-43542,2024-06-11,EMEA,10.0,Promoter,,,1.0
921,ENT-43543,2024-06-30,APAC,,,,,1.0
922,ENT-43548,2024-07-01,APAC,,,,,1.0
923,ENT-43549,2024-07-01,AMER,,,,,1.0
924,ENT-43551,2024-07-01,APAC,,,,,1.0
925,ENT-43553,2024-07-01,APAC,,,,,1.0
926,ENT-43554,2024-07-01,APAC,,,,,1.0
927,ENT-43555,2024-07-01,EMEA,,,,,1.0
928,ENT-43556,2024-07-01,APAC,,,,,1.0
929,ENT-43557,2024-07-01,EMEA,,,,,1.0
930,ENT-43558,2024-07-01,EMEA,,,,,1.0
